,Teplota vzduchu,Rychlost otáček,Kroutící moment,Opotřebení nástroje,Porucha,T,R,K,O
6881,301.0,1573,37.6,103,0,"(300.586, 301.271]","(1533.286, 1595.0]","(37.243, 40.2]","(69.875, 126.5]"
4530,302.5,1487,42.0,152,0,"(301.957, 302.643]","(1471.571, 1533.286]","(40.2, 43.157]","(126.5, 183.125]"
4673,303.4,1501,36.2,69,0,"(303.329, 304.014]","(1471.571, 1533.286]","(34.286, 37.243]","(13.25, 69.875]"
6996,300.5,1621,32.0,184,0,"(299.9, 300.586]","(1595.0, 1656.714]","(31.329, 34.286]","(183.125, 239.75]"
1252,297.5,1533,41.5,223,0,"(297.157, 297.843]","(1471.571, 1533.286]","(40.2, 43.157]","(183.125, 239.75]"
3374,301.4,1376,50.6,25,0,"(301.271, 301.957]","(1348.143, 1409.857]","(49.071, 52.029]","(13.25, 69.875]"
2814,300.0,1395,56.5,122,0,"(299.9, 300.586]","(1348.143, 1409.857]","(54.986, 57.943]","(69.875, 126.5]"
4719,303.4,1690,34.9,189,0,"(303.329, 304.014]","(1656.714, 1718.429]","(34.286, 37.243]","(183.125, 239.75]"
6544,301.4,1470,46.5,101,0,"(301.271, 301.957]","(1409.857, 1471.571]","(46.114, 49.071]","(69.875, 126.5]"
4858,303.7,1349,51.0,105,0,"(303.329, 304.014]","(1348.143, 1409.857]","(49.071, 52.029]","(69.875, 126.5]"
7901,300.8,1365,44.5,129,0,"(300.586, 301.271]","(1348.143, 1409.857]","(43.157, 46.114]","(126.5, 183.125]"
8580,297.5,1631,30.6,146,0,"(297.157, 297.843]","(1595.0, 1656.714]","(28.371, 31.329]","(126.5, 183.125]"
8427,299.1,1505,46.1,176,0,"(298.529, 299.214]","(1471.571, 1533.286]","(43.157, 46.114]","(126.5, 183.125]"
1077,296.8,1547,36.5,179,0,"(296.471, 297.157]","(1533.286, 1595.0]","(34.286, 37.243]","(126.5, 183.125]"
4363,302.1,1844,24.6,171,0,"(301.957, 302.643]","(1841.857, 1903.571]","(22.457, 25.414]","(126.5, 183.125]"
770,296.8,1391,54.4,17,0,"(296.471, 297.157]","(1348.143, 1409.857]","(52.029, 54.986]","(13.25, 69.875]"
8865,297.9,1290,49.8,43,0,"(297.843, 298.529]","(1286.429, 1348.143]","(49.071, 52.029]","(13.25, 69.875]"
249,298.0,1405,56.2,218,1,"(297.843, 298.529]","(1348.143, 1409.857]","(54.986, 57.943]","(183.125, 239.75]"
7239,299.8,1553,42.0,177,0,"(299.214, 299.9]","(1533.286, 1595.0]","(40.2, 43.157]","(126.5, 183.125]"
3419,301.5,1611,33.8,144,0,"(301.271, 301.957]","(1595.0, 1656.714]","(31.329, 34.286]","(126.5, 183.125]"
4976,303.7,1359,56.8,194,1,"(303.329, 304.014]","(1348.143, 1409.857]","(54.986, 57.943]","(183.125, 239.75]"
4544,302.5,1349,55.1,187,1,"(301.957, 302.643]","(1348.143, 1409.857]","(54.986, 57.943]","(183.125, 239.75]"
5565,302.4,1671,29.9,204,0,"(301.957, 302.643]","(1656.714, 1718.429]","(28.371, 31.329]","(183.125, 239.75]"
7939,300.8,1417,43.4,223,0,"(300.586, 301.271]","(1409.857, 1471.571]","(43.157, 46.114]","(183.125, 239.75]"
716,297.4,1420,45.8,120,0,"(297.157, 297.843]","(1409.857, 1471.571]","(43.157, 46.114]","(69.875, 126.5]"
9652,299.0,1488,46.3,198,0,"(298.529, 299.214]","(1471.571, 1533.286]","(46.114, 49.071]","(183.125, 239.75]"
2048,299.3,1465,41.5,127,0,"(299.214, 299.9]","(1409.857, 1471.571]","(40.2, 43.157]","(126.5, 183.125]"
5997,300.5,1571,34.6,228,0,"(299.9, 300.586]","(1533.286, 1595.0]","(34.286, 37.243]","(183.125, 239.75]"
6600,301.5,1424,47.0,26,0,"(301.271, 301.957]","(1409.857, 1471.571]","(46.114, 49.071]","(13.25, 69.875]"
7245,300.0,1477,34.6,195,0,"(299.9, 300.586]","(1471.571, 1533.286]","(34.286, 37.243]","(183.125, 239.75]"
4178,302.5,1624,34.4,146,0,"(301.957, 302.643]","(1595.0, 1656.714]","(34.286, 37.243]","(126.5, 183.125]"
4809,303.4,1656,32.7,195,0,"(303.329, 304.014]","(1595.0, 1656.714]","(31.329, 34.286]","(183.125, 239.75]"
9482,298.8,1309,57.4,185,0,"(298.529, 299.214]","(1286.429, 1348.143]","(54.986, 57.943]","(183.125, 239.75]"
7140,300.5,1382,46.5,134,0,"(299.9, 300.586]","(1348.143, 1409.857]","(46.114, 49.071]","(126.5, 183.125]"
7190,300.3,1345,46.3,50,0,"(299.9, 300.586]","(1286.429, 1348.143]","(46.114, 49.071]","(13.25, 69.875]"
1460,299.0,1437,47.8,99,0,"(298.529, 299.214]","(1409.857, 1471.571]","(46.114, 49.071]","(69.875, 126.5]"
5989,300.7,1507,46.1,209,0,"(300.586, 301.271]","(1471.571, 1533.286]","(43.157, 46.114]","(183.125, 239.75]"
2000,298.4,1279,53.1,9,0,"(297.843, 298.529]","(1224.714, 1286.429]","(52.029, 54.986]","(-43.375, 13.25]"
8175,299.9,1445,41.2,169,0,"(299.214, 299.9]","(1409.857, 1471.571]","(40.2, 43.157]","(126.5, 183.125]"
404,297.3,1297,45.9,184,0,"(297.157, 297.843]","(1286.429, 1348.143]","(43.157, 46.114]","(183.125, 239.75]"
384,297.5,1712,26.8,136,0,"(297.157, 297.843]","(1656.714, 1718.429]","(25.414, 28.371]","(126.5, 183.125]"
9448,298.2,1780,29.3,91,0,"(297.843, 298.529]","(1718.429, 1780.143]","(28.371, 31.329]","(69.875, 126.5]"
9487,298.9,1583,39.8,202,0,"(298.529, 299.214]","(1533.286, 1595.0]","(37.243, 40.2]","(183.125, 239.75]"
1633,297.9,1476,45.2,91,0,"(297.843, 298.529]","(1471.571, 1533.286]","(43.157, 46.114]","(69.875, 126.5]"
9853,298.6,1525,37.8,54,0,"(298.529, 299.214]","(1471.571, 1533.286]","(37.243, 40.2]","(13.25, 69.875]"
4784,303.9,1642,32.3,127,0,"(303.329, 304.014]","(1595.0, 1656.714]","(31.329, 34.286]","(126.5, 183.125]"
9456,298.5,1630,33.3,116,0,"(297.843, 298.529]","(1595.0, 1656.714]","(31.329, 34.286]","(69.875, 126.5]"
6970,300.7,1436,44.9,119,0,"(300.586, 301.271]","(1409.857, 1471.571]","(43.157, 46.114]","(69.875, 126.5]"
3925,302.6,1638,29.6,160,0,"(301.957, 302.643]","(1595.0, 1656.714]","(28.371, 31.329]","(126.5, 183.125]"
4158,301.9,1889,21.5,92,0,"(301.271, 301.957]","(1841.857, 1903.571]","(19.5, 22.457]","(69.875, 126.5]"
7449,300.3,1418,45.9,53,0,"(299.9, 300.586]","(1409.857, 1471.571]","(43.157, 46.114]","(13.25, 69.875]"
8415,298.7,1434,53.0,144,0,"(298.529, 299.214]","(1409.857, 1471.571]","(52.029, 54.986]","(126.5, 183.125]"
2193,299.5,1448,42.9,74,0,"(299.214, 299.9]","(1409.857, 1471.571]","(40.2, 43.157]","(69.875, 126.5]"
1015,296.2,1356,43.6,22,0,"(295.786, 296.471]","(1348.143, 1409.857]","(43.157, 46.114]","(13.25, 69.875]"
5124,304.2,1557,37.3,164,0,"(304.014, 304.7]","(1533.286, 1595.0]","(37.243, 40.2]","(126.5, 183.125]"
7418,300.2,1427,39.7,196,0,"(299.9, 300.586]","(1409.857, 1471.571]","(37.243, 40.2]","(183.125, 239.75]"
7409,299.8,2084,17.6,175,0,"(299.214, 299.9]","(2027.0, 2088.714]","(16.543, 19.5]","(126.5, 183.125]"
8989,297.2,1469,48.2,144,0,"(297.157, 297.843]","(1409.857, 1471.571]","(46.114, 49.071]","(126.5, 183.125]"
2871,300.7,1536,37.2,19,0,"(300.586, 301.271]","(1533.286, 1595.0]","(34.286, 37.243]","(13.25, 69.875]"
9,298.5,1741,28.0,21,0,"(297.843, 298.529]","(1718.429, 1780.143]","(25.414, 28.371]","(13.25, 69.875]"
1838,297.8,1456,39.6,199,0,"(297.157, 297.843]","(1409.857, 1471.571]","(37.243, 40.2]","(183.125, 239.75]"
4804,303.7,1621,38.8,182,0,"(303.329, 304.014]","(1595.0, 1656.714]","(37.243, 40.2]","(126.5, 183.125]"
255,298.0,1489,40.4,11,0,"(297.843, 298.529]","(1471.571, 1533.286]","(40.2, 43.157]","(-43.375, 13.25]"
7026,300.6,1543,39.6,60,0,"(300.586, 301.271]","(1533.286, 1595.0]","(37.243, 40.2]","(13.25, 69.875]"
5713,302.2,1596,38.0,156,0,"(301.957, 302.643]","(1595.0, 1656.714]","(37.243, 40.2]","(126.5, 183.125]"
3324,301.5,1578,34.1,120,0,"(301.271, 301.957]","(1533.286, 1595.0]","(31.329, 34.286]","(69.875, 126.5]"
7714,300.5,1487,43.0,78,0,"(299.9, 300.586]","(1471.571, 1533.286]","(40.2, 43.157]","(69.875, 126.5]"
1581,298.2,1560,33.0,181,0,"(297.843, 298.529]","(1533.286, 1595.0]","(31.329, 34.286]","(126.5, 183.125]"
924,295.5,1800,27.6,208,0,"(295.1, 295.786]","(1780.143, 1841.857]","(25.414, 28.371]","(183.125, 239.75]"
2779,300.1,1353,50.9,34,0,"(299.9, 300.586]","(1348.143, 1409.857]","(49.071, 52.029]","(13.25, 69.875]"
7891,300.8,1517,39.2,107,0,"(300.586, 301.271]","(1471.571, 1533.286]","(37.243, 40.2]","(69.875, 126.5]"
6132,301.1,1429,42.5,123,0,"(300.586, 301.271]","(1409.857, 1471.571]","(40.2, 43.157]","(69.875, 126.5]"
5320,303.4,1363,45.5,26,0,"(303.329, 304.014]","(1348.143, 1409.857]","(43.157, 46.114]","(13.25, 69.875]"
7312,300.0,1412,52.4,142,0,"(299.9, 300.586]","(1409.857, 1471.571]","(52.029, 54.986]","(126.5, 183.125]"
7102,300.8,1494,42.2,35,0,"(300.586, 301.271]","(1471.571, 1533.286]","(40.2, 43.157]","(13.25, 69.875]"
6042,300.8,1580,36.6,109,0,"(300.586, 301.271]","(1533.286, 1595.0]","(34.286, 37.243]","(69.875, 126.5]"
3775,302.5,1850,23.3,203,0,"(301.957, 302.643]","(1841.857, 1903.571]","(22.457, 25.414]","(183.125, 239.75]"
4835,303.4,1419,50.9,39,0,"(303.329, 304.014]","(1409.857, 1471.571]","(49.071, 52.029]","(13.25, 69.875]"
4964,303.9,1602,33.9,165,0,"(303.329, 304.014]","(1595.0, 1656.714]","(31.329, 34.286]","(126.5, 183.125]"
539,297.4,1775,25.8,91,0,"(297.157, 297.843]","(1718.429, 1780.143]","(25.414, 28.371]","(69.875, 126.5]"
7483,300.2,1671,28.8,149,0,"(299.9, 300.586]","(1656.714, 1718.429]","(28.371, 31.329]","(126.5, 183.125]"
2745,299.7,1603,38.5,170,0,"(299.214, 299.9]","(1595.0, 1656.714]","(37.243, 40.2]","(126.5, 183.125]"
3719,302.4,1590,39.9,58,0,"(301.957, 302.643]","(1533.286, 1595.0]","(37.243, 40.2]","(13.25, 69.875]"
6819,300.9,1359,46.0,151,0,"(300.586, 301.271]","(1348.143, 1409.857]","(43.157, 46.114]","(126.5, 183.125]"
9337,298.5,1500,40.3,207,0,"(297.843, 298.529]","(1471.571, 1533.286]","(40.2, 43.157]","(183.125, 239.75]"
4468,302.7,1725,29.0,209,0,"(302.643, 303.329]","(1718.429, 1780.143]","(28.371, 31.329]","(183.125, 239.75]"
667,297.5,1459,48.5,193,0,"(297.157, 297.843]","(1409.857, 1471.571]","(46.114, 49.071]","(183.125, 239.75]"
7575,300.4,1471,46.5,164,0,"(299.9, 300.586]","(1409.857, 1471.571]","(46.114, 49.071]","(126.5, 183.125]"
8549,298.3,1558,37.2,73,0,"(297.843, 298.529]","(1533.286, 1595.0]","(34.286, 37.243]","(69.875, 126.5]"
5063,304.0,1495,46.6,0,0,"(303.329, 304.014]","(1471.571, 1533.286]","(46.114, 49.071]","(-43.375, 13.25]"
1353,298.6,1444,48.1,39,0,"(298.529, 299.214]","(1409.857, 1471.571]","(46.114, 49.071]","(13.25, 69.875]"
7114,300.9,1457,43.8,69,0,"(300.586, 301.271]","(1409.857, 1471.571]","(43.157, 46.114]","(13.25, 69.875]"
9773,298.5,1560,37.9,37,0,"(297.843, 298.529]","(1533.286, 1595.0]","(37.243, 40.2]","(13.25, 69.875]"
8662,297.5,1514,36.9,134,0,"(297.157, 297.843]","(1471.571, 1533.286]","(34.286, 37.243]","(126.5, 183.125]"
2703,299.8,1372,58.2,65,0,"(299.214, 299.9]","(1348.143, 1409.857]","(57.943, 60.9]","(13.25, 69.875]"
3330,301.7,1385,50.7,133,0,"(301.271, 301.957]","(1348.143, 1409.857]","(49.071, 52.029]","(126.5, 183.125]"
8053,300.5,1887,21.7,56,0,"(299.9, 300.586]","(1841.857, 1903.571]","(19.5, 22.457]","(13.25, 69.875]"
3584,301.8,1192,68.9,135,0,"(301.271, 301.957]","(1163.0, 1224.714]","(66.814, 69.771]","(126.5, 183.125]"
9441,298.1,1432,43.4,68,0,"(297.843, 298.529]","(1409.857, 1471.571]","(43.157, 46.114]","(13.25, 69.875]"
5645,302.5,1591,29.4,192,0,"(301.957, 302.643]","(1533.286, 1595.0]","(28.371, 31.329]","(183.125, 239.75]"
3376,301.5,1385,47.5,30,0,"(301.271, 301.957]","(1348.143, 1409.857]","(46.114, 49.071]","(13.25, 69.875]"
1256,297.5,1535,37.7,12,0,"(297.157, 297.843]","(1533.286, 1595.0]","(37.243, 40.2]","(-43.375, 13.25]"
6190,300.9,1749,26.4,40,0,"(300.586, 301.271]","(1718.429, 1780.143]","(25.414, 28.371]","(13.25, 69.875]"
5348,303.3,1623,34.6,102,0,"(302.643, 303.329]","(1595.0, 1656.714]","(34.286, 37.243]","(69.875, 126.5]"
4175,302.3,1612,33.4,139,0,"(301.957, 302.643]","(1595.0, 1656.714]","(31.329, 34.286]","(126.5, 183.125]"
4910,303.5,1606,31.7,22,0,"(303.329, 304.014]","(1595.0, 1656.714]","(31.329, 34.286]","(13.25, 69.875]"
1852,297.6,1526,39.1,39,0,"(297.157, 297.843]","(1471.571, 1533.286]","(37.243, 40.2]","(13.25, 69.875]"
6316,300.9,1544,36.0,148,0,"(300.586, 301.271]","(1533.286, 1595.0]","(34.286, 37.243]","(126.5, 183.125]"
9854,298.6,1362,45.3,56,0,"(298.529, 299.214]","(1348.143, 1409.857]","(43.157, 46.114]","(13.25, 69.875]"
2105,299.3,1495,44.0,55,0,"(299.214, 299.9]","(1471.571, 1533.286]","(43.157, 46.114]","(13.25, 69.875]"
133,298.7,1430,49.6,135,0,"(298.529, 299.214]","(1409.857, 1471.571]","(49.071, 52.029]","(126.5, 183.125]"
5029,303.9,1624,39.8,107,0,"(303.329, 304.014]","(1595.0, 1656.714]","(37.243, 40.2]","(69.875, 126.5]"
928,295.6,1949,21.9,5,0,"(295.1, 295.786]","(1903.571, 1965.286]","(19.5, 22.457]","(-43.375, 13.25]"
823,296.6,1482,39.9,153,0,"(296.471, 297.157]","(1471.571, 1533.286]","(37.243, 40.2]","(126.5, 183.125]"
7576,300.3,1477,44.2,166,0,"(299.9, 300.586]","(1471.571, 1533.286]","(43.157, 46.114]","(126.5, 183.125]"
1531,298.1,1438,41.4,60,0,"(297.843, 298.529]","(1409.857, 1471.571]","(40.2, 43.157]","(13.25, 69.875]"
1214,296.8,1694,33.0,115,0,"(296.471, 297.157]","(1656.714, 1718.429]","(31.329, 34.286]","(69.875, 126.5]"
504,297.6,1529,41.9,3,0,"(297.157, 297.843]","(1471.571, 1533.286]","(40.2, 43.157]","(-43.375, 13.25]"
6530,301.3,1605,32.5,59,0,"(301.271, 301.957]","(1595.0, 1656.714]","(31.329, 34.286]","(13.25, 69.875]"
3072,300.1,1314,58.2,114,0,"(299.9, 300.586]","(1286.429, 1348.143]","(57.943, 60.9]","(69.875, 126.5]"
9086,297.1,1428,43.7,179,0,"(296.471, 297.157]","(1409.857, 1471.571]","(43.157, 46.114]","(126.5, 183.125]"
8647,297.5,1530,38.5,93,0,"(297.157, 297.843]","(1471.571, 1533.286]","(37.243, 40.2]","(69.875, 126.5]"
6619,301.7,1627,31.3,78,0,"(301.271, 301.957]","(1595.0, 1656.714]","(28.371, 31.329]","(69.875, 126.5]"
9273,298.2,1520,35.7,40,0,"(297.843, 298.529]","(1471.571, 1533.286]","(34.286, 37.243]","(13.25, 69.875]"
3709,302.2,1754,26.9,33,0,"(301.957, 302.643]","(1718.429, 1780.143]","(25.414, 28.371]","(13.25, 69.875]"
4849,303.5,1475,42.9,85,0,"(303.329, 304.014]","(1471.571, 1533.286]","(40.2, 43.157]","(69.875, 126.5]"
4748,303.2,1363,46.7,29,1,"(302.643, 303.329]","(1348.143, 1409.857]","(46.114, 49.071]","(13.25, 69.875]"
4268,302.7,1694,29.8,150,0,"(302.643, 303.329]","(1656.714, 1718.429]","(28.371, 31.329]","(126.5, 183.125]"
9878,298.7,1293,59.1,125,0,"(298.529, 299.214]","(1286.429, 1348.143]","(57.943, 60.9]","(69.875, 126.5]"
8905,297.3,1385,55.2,156,0,"(297.157, 297.843]","(1348.143, 1409.857]","(54.986, 57.943]","(126.5, 183.125]"
4186,302.2,1570,34.6,163,0,"(301.957, 302.643]","(1533.286, 1595.0]","(34.286, 37.243]","(126.5, 183.125]"
5301,303.8,1309,55.8,193,0,"(303.329, 304.014]","(1286.429, 1348.143]","(54.986, 57.943]","(183.125, 239.75]"
2923,300.7,1397,51.3,155,0,"(300.586, 301.271]","(1348.143, 1409.857]","(49.071, 52.029]","(126.5, 183.125]"
6588,301.6,1457,40.4,213,0,"(301.271, 301.957]","(1409.857, 1471.571]","(40.2, 43.157]","(183.125, 239.75]"
1810,298.1,1364,53.8,129,0,"(297.843, 298.529]","(1348.143, 1409.857]","(52.029, 54.986]","(126.5, 183.125]"
3486,301.9,1650,29.8,94,0,"(301.271, 301.957]","(1595.0, 1656.714]","(28.371, 31.329]","(69.875, 126.5]"
7419,300.1,1572,36.2,199,0,"(299.9, 300.586]","(1533.286, 1595.0]","(34.286, 37.243]","(183.125, 239.75]"
3141,300.5,1521,45.1,86,0,"(299.9, 300.586]","(1471.571, 1533.286]","(43.157, 46.114]","(69.875, 126.5]"
9347,298.2,1426,42.6,23,0,"(297.843, 298.529]","(1409.857, 1471.571]","(40.2, 43.157]","(13.25, 69.875]"
1324,298.8,1243,74.5,194,1,"(298.529, 299.214]","(1224.714, 1286.429]","(72.729, 75.686]","(183.125, 239.75]"
4312,301.5,1430,46.5,35,0,"(301.271, 301.957]","(1409.857, 1471.571]","(46.114, 49.071]","(13.25, 69.875]"
7494,300.2,1436,48.2,175,0,"(299.9, 300.586]","(1409.857, 1471.571]","(46.114, 49.071]","(126.5, 183.125]"
8702,297.2,1774,23.0,30,0,"(297.157, 297.843]","(1718.429, 1780.143]","(22.457, 25.414]","(13.25, 69.875]"
8691,297.1,1555,36.2,0,0,"(296.471, 297.157]","(1533.286, 1595.0]","(34.286, 37.243]","(-43.375, 13.25]"
9503,299.2,1551,44.8,18,0,"(298.529, 299.214]","(1533.286, 1595.0]","(43.157, 46.114]","(13.25, 69.875]"
5541,302.4,1433,42.2,134,0,"(301.957, 302.643]","(1409.857, 1471.571]","(40.2, 43.157]","(126.5, 183.125]"
6172,300.8,1577,37.9,227,1,"(300.586, 301.271]","(1533.286, 1595.0]","(37.243, 40.2]","(183.125, 239.75]"
1540,298.4,1525,39.3,86,0,"(297.843, 298.529]","(1471.571, 1533.286]","(37.243, 40.2]","(69.875, 126.5]"
9409,298.0,1664,28.3,196,0,"(297.843, 298.529]","(1656.714, 1718.429]","(25.414, 28.371]","(183.125, 239.75]"
2681,299.8,1545,32.2,18,0,"(299.214, 299.9]","(1533.286, 1595.0]","(31.329, 34.286]","(13.25, 69.875]"
9882,298.8,1895,22.0,134,0,"(298.529, 299.214]","(1841.857, 1903.571]","(19.5, 22.457]","(126.5, 183.125]"
6313,300.9,1440,47.6,140,0,"(300.586, 301.271]","(1409.857, 1471.571]","(46.114, 49.071]","(126.5, 183.125]"
1191,297.2,1776,28.0,43,0,"(297.157, 297.843]","(1718.429, 1780.143]","(25.414, 28.371]","(13.25, 69.875]"
5293,303.9,1464,49.1,171,0,"(303.329, 304.014]","(1409.857, 1471.571]","(49.071, 52.029]","(126.5, 183.125]"
1542,298.3,1379,54.7,91,0,"(297.843, 298.529]","(1348.143, 1409.857]","(52.029, 54.986]","(69.875, 126.5]"
7056,300.8,1409,50.6,141,0,"(300.586, 301.271]","(1348.143, 1409.857]","(49.071, 52.029]","(126.5, 183.125]"
2539,299.1,1413,42.1,86,0,"(298.529, 299.214]","(1409.857, 1471.571]","(40.2, 43.157]","(69.875, 126.5]"
953,295.5,1650,32.8,67,0,"(295.1, 295.786]","(1595.0, 1656.714]","(31.329, 34.286]","(13.25, 69.875]"
7241,299.9,1484,42.1,182,0,"(299.214, 299.9]","(1471.571, 1533.286]","(40.2, 43.157]","(126.5, 183.125]"
6731,301.6,1385,51.2,132,0,"(301.271, 301.957]","(1348.143, 1409.857]","(49.071, 52.029]","(126.5, 183.125]"
4846,303.3,1548,33.5,75,0,"(302.643, 303.329]","(1533.286, 1595.0]","(31.329, 34.286]","(69.875, 126.5]"
6801,301.1,1334,48.2,106,0,"(300.586, 301.271]","(1286.429, 1348.143]","(46.114, 49.071]","(69.875, 126.5]"
8010,300.8,1323,61.1,178,0,"(300.586, 301.271]","(1286.429, 1348.143]","(60.9, 63.857]","(126.5, 183.125]"
4330,301.5,1549,38.5,81,0,"(301.271, 301.957]","(1533.286, 1595.0]","(37.243, 40.2]","(69.875, 126.5]"
8924,297.1,1527,42.2,199,0,"(296.471, 297.157]","(1471.571, 1533.286]","(40.2, 43.157]","(183.125, 239.75]"
5334,303.4,2706,9.8,65,1,"(303.329, 304.014]","(2705.857, 2767.571]","(7.671, 10.629]","(13.25, 69.875]"
7330,299.8,1537,36.6,191,0,"(299.214, 299.9]","(1533.286, 1595.0]","(34.286, 37.243]","(183.125, 239.75]"
9348,298.2,1436,49.1,26,0,"(297.843, 298.529]","(1409.857, 1471.571]","(49.071, 52.029]","(13.25, 69.875]"
4729,303.4,1306,61.0,215,1,"(303.329, 304.014]","(1286.429, 1348.143]","(60.9, 63.857]","(183.125, 239.75]"
6541,301.4,1509,38.3,95,0,"(301.271, 301.957]","(1471.571, 1533.286]","(37.243, 40.2]","(69.875, 126.5]"
5305,303.9,1680,29.1,201,0,"(303.329, 304.014]","(1656.714, 1718.429]","(28.371, 31.329]","(183.125, 239.75]"
5161,304.1,2028,18.9,45,0,"(304.014, 304.7]","(2027.0, 2088.714]","(16.543, 19.5]","(13.25, 69.875]"
7860,300.5,1415,44.6,23,0,"(299.9, 300.586]","(1409.857, 1471.571]","(43.157, 46.114]","(13.25, 69.875]"
2156,299.4,1457,41.5,201,0,"(299.214, 299.9]","(1409.857, 1471.571]","(40.2, 43.157]","(183.125, 239.75]"
1062,296.8,1372,49.0,140,0,"(296.471, 297.157]","(1348.143, 1409.857]","(46.114, 49.071]","(126.5, 183.125]"
1167,297.0,1362,52.5,213,1,"(296.471, 297.157]","(1348.143, 1409.857]","(52.029, 54.986]","(183.125, 239.75]"
3636,302.2,1449,46.5,60,0,"(301.957, 302.643]","(1409.857, 1471.571]","(46.114, 49.071]","(13.25, 69.875]"
7651,300.4,1476,32.6,144,0,"(299.9, 300.586]","(1471.571, 1533.286]","(31.329, 34.286]","(126.5, 183.125]"
5588,302.5,1566,37.6,54,0,"(301.957, 302.643]","(1533.286, 1595.0]","(37.243, 40.2]","(13.25, 69.875]"
7192,300.2,1429,43.8,54,0,"(299.9, 300.586]","(1409.857, 1471.571]","(43.157, 46.114]","(13.25, 69.875]"
4491,302.6,1409,53.3,52,0,"(301.957, 302.643]","(1348.143, 1409.857]","(52.029, 54.986]","(13.25, 69.875]"
7266,300.4,1578,32.8,26,0,"(299.9, 300.586]","(1533.286, 1595.0]","(31.329, 34.286]","(13.25, 69.875]"
4980,303.7,1685,31.8,203,0,"(303.329, 304.014]","(1656.714, 1718.429]","(31.329, 34.286]","(183.125, 239.75]"
8335,299.0,2240,15.9,144,0,"(298.529, 299.214]","(2212.143, 2273.857]","(13.586, 16.543]","(126.5, 183.125]"
9952,298.2,1429,46.9,117,0,"(297.843, 298.529]","(1409.857, 1471.571]","(46.114, 49.071]","(69.875, 126.5]"
4946,303.7,1669,31.7,120,0,"(303.329, 304.014]","(1656.714, 1718.429]","(31.329, 34.286]","(69.875, 126.5]"
2782,300.2,1491,41.8,41,0,"(299.9, 300.586]","(1471.571, 1533.286]","(40.2, 43.157]","(13.25, 69.875]"
717,297.4,1545,36.9,125,0,"(297.157, 297.843]","(1533.286, 1595.0]","(34.286, 37.243]","(69.875, 126.5]"
2502,299.2,1515,48.9,228,1,"(298.529, 299.214]","(1471.571, 1533.286]","(46.114, 49.071]","(183.125, 239.75]"
4360,302.1,1543,35.8,164,0,"(301.957, 302.643]","(1533.286, 1595.0]","(34.286, 37.243]","(126.5, 183.125]"
4171,302.2,1832,23.7,129,0,"(301.957, 302.643]","(1780.143, 1841.857]","(22.457, 25.414]","(126.5, 183.125]"
8082,300.1,1422,46.2,134,0,"(299.9, 300.586]","(1409.857, 1471.571]","(46.114, 49.071]","(126.5, 183.125]"
9760,298.5,1509,47.3,2,0,"(297.843, 298.529]","(1471.571, 1533.286]","(46.114, 49.071]","(-43.375, 13.25]"
395,297.4,1571,37.7,162,0,"(297.157, 297.843]","(1533.286, 1595.0]","(37.243, 40.2]","(126.5, 183.125]"
7186,300.4,1644,31.4,41,0,"(299.9, 300.586]","(1595.0, 1656.714]","(31.329, 34.286]","(13.25, 69.875]"
9822,298.5,1360,60.9,187,1,"(297.843, 298.529]","(1348.143, 1409.857]","(60.9, 63.857]","(183.125, 239.75]"
4492,302.6,1420,56.4,57,0,"(301.957, 302.643]","(1409.857, 1471.571]","(54.986, 57.943]","(13.25, 69.875]"
1365,298.7,1676,33.5,70,0,"(298.529, 299.214]","(1656.714, 1718.429]","(31.329, 34.286]","(69.875, 126.5]"
9526,299.2,1395,55.4,76,0,"(298.529, 299.214]","(1348.143, 1409.857]","(54.986, 57.943]","(69.875, 126.5]"
8787,297.5,1699,30.1,40,0,"(297.157, 297.843]","(1656.714, 1718.429]","(28.371, 31.329]","(13.25, 69.875]"
5917,300.6,1341,52.6,21,0,"(300.586, 301.271]","(1286.429, 1348.143]","(52.029, 54.986]","(13.25, 69.875]"
4968,303.9,1485,43.3,174,0,"(303.329, 304.014]","(1471.571, 1533.286]","(43.157, 46.114]","(126.5, 183.125]"
2914,300.6,1888,20.5,133,0,"(300.586, 301.271]","(1841.857, 1903.571]","(19.5, 22.457]","(126.5, 183.125]"
5644,302.5,1383,51.3,190,0,"(301.957, 302.643]","(1348.143, 1409.857]","(49.071, 52.029]","(183.125, 239.75]"
3766,302.3,1373,53.0,181,0,"(301.957, 302.643]","(1348.143, 1409.857]","(52.029, 54.986]","(126.5, 183.125]"
3440,301.3,1460,41.5,197,0,"(301.271, 301.957]","(1409.857, 1471.571]","(40.2, 43.157]","(183.125, 239.75]"
7357,299.6,1487,42.9,42,0,"(299.214, 299.9]","(1471.571, 1533.286]","(40.2, 43.157]","(13.25, 69.875]"
6806,301.1,1608,32.9,119,0,"(300.586, 301.271]","(1595.0, 1656.714]","(31.329, 34.286]","(69.875, 126.5]"
2143,299.3,1442,49.0,165,0,"(299.214, 299.9]","(1409.857, 1471.571]","(46.114, 49.071]","(126.5, 183.125]"
5104,304.1,1469,44.6,113,0,"(304.014, 304.7]","(1409.857, 1471.571]","(43.157, 46.114]","(69.875, 126.5]"
5073,304.0,1454,46.8,30,0,"(303.329, 304.014]","(1409.857, 1471.571]","(46.114, 49.071]","(13.25, 69.875]"
