,Teplota vzduchu,Rychlost otáček,Kroutící moment,Opotřebení nástroje,Porucha
7218,298.7,1453,40.4,108,0
6722,300.3,1442,39.5,4,0
3300,298.7,1881,21.7,29,0
3310,302.2,1744,29.7,16,0
7221,302.6,2000,21.9,200,0
8519,298.1,1543,41.9,73,0
5954,301.6,1506,43.4,222,0
832,300.4,1380,47.3,5,0
3462,303.1,1399,49.2,111,0
7643,300.3,1466,46.2,62,0
54,300.6,1447,42.9,12,0
3451,298.3,1668,27.1,136,0
6305,299.9,1429,58.2,103,0
1481,302.0,1895,23.2,161,0
4873,301.5,1522,36.6,202,0
8038,299.1,1329,53.6,207,1
3335,303.8,1789,23.5,215,0
6016,297.6,1659,32.1,49,0
4926,300.4,1491,35.9,148,0
5797,301.1,1274,55.7,169,0
9830,297.6,1486,40.6,42,0
5083,300.7,1637,37.2,115,0
6645,302.2,1347,49.8,94,0
5490,302.7,1369,51.8,174,0
768,301.4,1489,43.5,98,0
2065,300.0,1781,24.9,70,0
9499,297.4,1571,37.7,162,0
7311,298.1,1527,40.2,16,0
8477,303.8,1443,40.7,145,0
4524,298.8,1490,35.9,171,0
2717,298.4,1545,36.6,117,0
2079,298.7,1843,25.8,130,0
8914,301.6,1452,45.7,164,0
951,297.8,1512,39.9,181,0
8058,300.7,1692,30.3,64,0
2482,301.0,1473,44.2,116,0
1759,301.1,1547,35.8,81,0
4422,302.6,1415,52.1,12,0
6704,300.7,1491,43.2,187,0
5182,300.0,1728,26.0,37,0
8533,299.2,1597,30.3,115,0
3701,301.0,1423,38.6,199,0
4243,299.2,1472,43.3,32,0
688,297.5,1612,30.0,163,0
3432,297.6,1382,47.1,11,0
4944,300.9,1671,26.8,199,0
966,304.0,1612,31.7,206,0
9483,300.4,1476,32.6,144,0
2713,299.0,1540,38.1,182,0
4757,300.7,1653,31.6,111,0
9544,302.0,1809,27.1,175,0
6320,298.5,1551,34.7,121,0
5975,300.2,1486,40.1,182,0
3572,300.6,1419,39.6,3,0
5299,301.1,1457,39.6,215,0
1990,298.7,1441,43.2,132,0
1205,300.2,1431,42.3,113,0
4971,295.8,1325,56.2,65,0
6783,303.5,1584,35.2,74,0
3600,301.1,1850,27.7,44,0
6490,298.2,1688,32.0,202,0
8609,299.8,1727,30.0,24,0
9977,298.2,1428,54.9,45,0
8070,298.0,1552,36.6,190,0
8577,295.5,1597,37.2,16,0
7973,301.3,2093,18.7,190,0
1625,298.9,1375,42.7,58,0
536,300.8,1374,50.2,154,0
8766,300.6,1964,21.4,15,0
7970,300.4,1525,51.3,4,0
4212,298.2,1462,50.8,27,0
6456,303.9,1668,34.4,137,0
3507,302.1,1531,38.0,161,0
8393,298.1,1626,36.5,83,0
7112,299.4,1348,54.5,22,0
2708,300.1,1556,38.1,92,0
5031,297.5,1510,35.5,155,0
6514,302.5,2370,14.7,198,0
4662,303.9,1790,26.7,17,0
4021,303.7,1433,53.6,185,0
1854,300.1,1485,40.4,75,0
9424,301.3,1605,32.5,59,0
2872,298.0,1514,37.9,9,0
3030,297.3,1619,31.6,129,0
1645,300.1,1557,40.6,59,0
3417,299.2,1381,60.6,59,0
3476,300.6,1485,49.9,19,0
9551,302.8,1433,50.0,216,0
1792,297.8,1650,32.2,195,0
3797,300.7,1448,38.2,218,0
3368,303.7,1469,39.9,137,0
7196,298.9,1623,37.2,177,0
9640,302.2,1436,47.0,187,0
5109,296.4,1684,31.4,72,0
6024,302.4,1540,43.7,81,0
8795,301.5,1474,39.9,53,0
9293,300.6,1472,44.2,126,0
126,301.4,1605,34.2,94,0
5959,297.6,1379,57.4,122,0
3876,297.0,1834,23.8,195,0
4451,297.6,1480,39.8,19,0
7147,297.4,1476,42.3,107,0
3531,298.4,1395,47.6,24,0
827,301.1,1724,27.5,101,0
7790,296.9,1409,50.7,43,0
984,299.0,1339,49.6,94,0
7783,298.8,1461,55.1,118,0
2443,303.7,1641,36.0,125,0
8554,300.7,1622,30.5,14,0
345,297.8,1505,39.7,25,0
814,297.7,2189,15.6,186,0
6166,297.8,1512,40.8,137,0
5779,302.3,1504,37.3,107,0
2116,299.0,1584,34.4,83,0
793,299.2,1340,50.0,144,0
6898,303.7,1702,29.1,141,0
2674,300.1,1501,38.0,157,0
94,300.4,1534,42.5,127,0
4225,300.8,1288,64.0,3,0
3756,298.3,1408,43.1,177,0
2891,302.2,1458,45.1,15,0
2371,298.4,1457,44.2,175,0
9387,299.7,1603,38.5,170,0
3228,298.7,1394,40.3,11,0
7863,301.6,1599,41.7,116,0
6359,298.5,1458,44.0,44,0
9195,302.3,1721,28.4,215,0
7326,296.2,1451,42.8,11,0
6028,300.3,1488,38.4,51,0
1865,297.6,1478,42.3,193,0
4612,300.3,1551,36.4,84,0
2645,298.5,1381,50.5,22,0
2243,302.3,1521,34.8,72,0
5373,301.7,1622,37.8,0,0
2336,302.0,1532,39.4,2,0
950,299.0,1486,34.6,91,0
1120,301.0,1492,36.7,199,0
2204,298.8,1505,39.0,131,0
419,298.6,1439,49.9,17,0
922,298.3,1906,22.1,104,0
8669,300.4,1543,38.1,209,0
5408,298.4,1710,27.3,163,1
5788,299.8,1299,65.1,212,1
5742,303.1,1854,22.6,19,0
7667,301.3,1560,35.3,55,0
5567,300.4,1802,26.0,197,0
8135,300.5,1728,26.3,125,0
1202,298.4,2381,14.2,164,0
5765,299.9,1539,32.8,213,0
8389,304.0,1517,43.1,96,0
1970,303.5,1397,52.9,80,0
4018,297.9,1450,46.8,118,0
3687,298.0,1463,46.5,182,0
1997,300.3,1317,56.5,7,0
4033,297.9,1507,36.9,13,0
1248,297.5,1691,33.1,9,0
2192,302.2,1418,47.0,61,0
2712,298.3,1570,34.8,175,0
2190,300.5,1764,25.9,27,0
4670,297.8,1530,37.6,106,0
5142,304.1,1586,34.6,139,0
5984,299.7,1434,38.5,127,0
6565,298.9,1654,31.1,158,0
7804,298.1,1388,53.5,83,0
6943,301.5,1400,50.8,2,0
2136,302.0,1373,55.7,157,0
1065,303.9,1425,49.3,199,0
600,297.6,1595,34.3,41,0
4227,298.1,1479,43.4,105,0
7577,295.9,1594,33.2,55,0
77,301.7,1700,28.7,19,0
7546,302.2,1584,36.2,63,0
2898,298.3,1427,54.3,89,0
4820,304.1,1666,34.6,33,0
9301,300.5,1411,47.2,201,0
6413,300.0,1537,35.4,120,0
9064,300.5,1511,44.5,30,0
8007,303.0,1551,41.8,111,0
5468,302.2,1618,36.0,158,0
5951,301.7,1388,50.5,176,0
3391,299.9,1294,49.7,126,0
5415,300.1,1563,40.8,28,0
2560,303.8,1452,38.6,72,0
8162,301.3,1527,44.0,114,0
2635,303.5,1883,23.3,100,0
5256,302.9,1452,58.3,123,0
3530,301.1,1595,31.9,134,0
8567,304.0,1450,42.8,101,0
1908,296.8,1497,41.7,231,0
235,303.9,1517,36.0,142,0
1604,300.9,1460,42.1,181,0
7984,302.4,1520,31.6,121,0
3490,302.2,1570,36.1,0,0
1994,297.2,1451,43.1,68,0
2824,299.1,1894,24.2,22,0
9284,301.8,2672,11.8,124,1
1342,301.0,1392,52.9,173,0
8512,298.2,1749,26.1,66,0
1619,302.1,1635,31.6,23,0
5287,299.3,1376,46.7,49,0
2060,296.9,1550,39.7,124,0
9954,299.4,1585,31.4,149,0
2219,299.8,1598,31.0,139,0
6038,300.8,1376,48.1,172,0
260,303.3,1510,37.3,36,0
9364,300.7,1536,37.2,19,0
9093,298.3,1672,41.3,0,0
3744,303.7,1316,51.8,197,0
2026,298.4,1523,36.1,126,0
6988,296.5,1292,52.5,62,0
4234,298.3,1708,27.3,170,0
1917,299.5,1754,31.3,114,0
1828,300.5,1456,51.1,193,0
6233,298.5,1781,27.8,113,0
9691,298.2,1477,49.9,72,0
6283,299.0,1419,48.3,91,0
4208,298.2,1521,42.9,60,0
224,298.4,1501,50.0,203,0
8915,300.6,1702,30.3,91,0
6469,298.8,1497,43.8,147,0
9412,297.6,1526,39.1,39,0
846,300.2,1729,28.4,131,0
4289,301.0,1511,42.9,26,0
5560,298.9,1523,39.1,53,0
2551,299.0,1662,30.4,55,0
117,296.9,1332,53.9,7,0
8837,300.8,1850,22.8,33,0
5966,300.9,1612,35.2,124,0
8195,298.3,1542,36.7,134,0
8659,302.6,2041,19.2,174,0
7489,297.6,1522,37.0,106,0
5,300.5,1397,45.9,210,1
5342,297.3,1664,28.9,174,0
9111,300.2,1454,42.8,88,0
4324,297.9,1515,40.5,118,0
1063,298.0,1461,48.0,68,0
2590,298.2,1462,49.9,69,0
8434,298.8,1442,50.0,104,0
3735,302.7,1784,25.1,177,0
3517,297.3,1419,42.4,139,0
6986,299.1,1435,45.2,45,0
6767,300.8,1258,54.9,168,0
5622,299.9,2065,18.1,62,0
1605,303.0,1525,40.7,179,0
1733,297.2,2182,16.5,127,0
9340,300.3,1345,46.3,50,0
3812,296.9,1828,24.6,91,0
9623,297.9,1543,36.6,20,0
1761,297.2,1366,50.4,74,0
5401,299.5,1506,41.5,77,0
2739,297.0,1363,45.3,196,0
2472,303.6,1473,50.1,84,0
6738,300.3,1709,29.5,27,0
6891,297.3,1447,44.5,105,0
7943,301.5,1774,25.5,121,0
4206,297.3,1657,31.1,8,0
6371,298.1,1460,45.8,80,0
232,302.3,1483,40.5,8,0
8258,298.7,1651,29.5,42,0
7561,298.9,1411,46.5,202,0
6168,301.3,1521,36.3,166,0
3596,300.8,1312,65.3,192,1
6288,297.4,1483,41.9,47,0
4632,297.5,1462,52.3,148,0
125,303.3,1514,34.7,130,0
7641,304.0,1732,26.2,126,0
6229,299.1,1539,46.8,190,0
1296,300.9,1493,38.7,217,0
1976,298.1,1664,27.6,145,0
9479,299.4,1457,41.5,201,0
9434,298.7,1293,59.1,125,0
5750,302.4,1721,26.9,112,0
8152,298.3,1519,36.9,41,0
3086,300.7,1462,41.9,126,0
9275,301.0,1408,47.0,202,0
6882,301.1,1587,34.5,115,0
9304,301.1,1324,52.4,171,0
7673,298.8,1535,41.2,40,0
3345,303.6,1405,38.3,58,0
8172,298.5,1548,44.5,132,0
9420,300.3,1477,44.2,166,0
5870,297.6,1585,42.0,90,0
6506,301.6,1553,38.9,0,0
2797,301.7,1493,51.1,87,0
918,298.6,1668,31.5,7,0
1646,300.7,1460,46.1,15,0
5122,301.6,1746,31.1,83,0
5126,299.9,1638,29.1,152,0
4621,298.7,1424,50.4,32,0
6809,301.5,1389,54.9,187,0
364,302.6,1534,34.3,31,0
2125,303.7,1632,36.6,186,0
8150,299.3,1449,47.9,131,0
8717,303.6,1606,33.6,184,0
55,300.8,1681,31.3,221,0
638,301.3,1457,44.5,14,0
302,301.7,1343,49.2,25,0
5811,297.5,1732,29.9,32,0
1276,302.4,1887,22.4,197,0
4432,302.4,1379,48.9,107,1
3644,303.0,1335,53.6,164,1
4143,297.4,1366,45.5,11,0
2878,298.9,1603,36.1,126,0
6493,298.2,1332,44.4,100,0
5240,299.1,1502,46.7,197,0
9407,297.5,1535,37.7,12,0
6937,302.2,1432,45.3,33,0
7240,299.2,1462,55.0,163,0
2593,300.1,1503,42.6,208,0
2393,296.7,1474,41.7,148,0
523,303.5,1756,29.7,28,0
6376,299.3,1505,38.8,30,0
6981,300.4,1515,47.4,170,0
6677,303.9,1345,48.2,77,0
3900,297.3,1550,37.0,54,0
9633,302.4,1338,67.6,194,1
5585,297.4,1798,23.0,135,0
9359,296.2,1356,43.6,22,0
7956,303.3,1806,27.7,44,0
7570,296.9,1318,53.5,88,0
6777,295.5,1621,29.5,176,0
671,298.8,1751,29.6,160,0
4188,298.5,1552,36.8,133,0
666,300.2,1401,49.3,163,0
3266,300.5,1423,47.9,114,0
1887,302.4,1622,35.0,68,0
8472,297.6,1427,45.6,179,0
9091,302.0,1783,23.1,190,0
7687,299.8,1687,30.4,33,0
6031,298.9,1484,37.9,73,0
6090,297.5,1662,30.3,26,0
6238,302.4,1586,34.3,149,0
7350,301.5,1602,34.3,100,0
7830,299.4,1766,24.6,158,0
760,301.2,1382,52.4,13,0
6254,297.3,1762,26.1,154,0
1906,301.4,1610,34.6,187,0
3818,300.5,1368,49.6,10,0
6269,302.7,1880,22.7,207,0
4300,296.8,1420,45.4,70,0
5569,301.4,1428,53.7,176,0
7941,298.8,1890,24.0,173,0
4164,300.7,1450,43.4,80,0
5971,299.9,1491,44.3,214,0
3579,303.4,1476,42.3,180,0
2832,298.3,1432,49.5,91,0
5449,298.8,1516,40.2,152,0
3472,298.1,1502,41.8,79,0
6327,298.4,1425,45.5,11,0
137,301.4,1425,45.1,7,0
7043,298.7,1363,45.5,28,0
4892,300.4,1511,33.0,200,0
2180,298.1,1289,48.3,42,0
7730,297.6,1428,46.6,13,0
3177,300.1,1604,35.0,191,0
4854,300.8,1689,32.9,151,0
4637,300.8,1397,43.5,227,0
5115,296.1,1951,23.3,38,0
7648,301.9,1542,36.7,101,0
4261,302.4,1466,43.9,152,0
1331,302.2,1827,23.8,9,0
7002,300.3,1374,47.4,197,0
6941,298.9,1432,48.9,38,0
8017,302.9,1509,46.8,175,0
6241,297.8,1412,50.7,24,0
9986,299.0,1441,44.0,48,0
6881,300.5,1547,37.2,7,0
4530,297.7,1249,60.4,143,0
4673,299.2,1582,38.8,156,0
6996,303.0,1674,29.5,109,0
1252,301.0,1475,35.3,19,0
3374,297.3,1538,38.5,47,0
2814,301.9,1486,40.3,6,0
4719,300.0,1326,61.9,80,0
6544,303.3,1409,51.8,16,0
4858,298.5,1414,46.7,102,0
7901,297.6,1490,43.4,154,0
8580,297.9,1604,36.1,225,1
8427,298.8,1461,39.4,141,0
1077,302.3,1384,50.8,13,0
4363,300.7,1377,49.9,124,0
770,298.4,1577,37.1,0,0
8865,300.5,1379,55.6,2,0
249,303.5,1565,38.9,12,0
7239,297.2,1770,27.2,140,0
3419,299.0,1494,40.6,67,0
4976,298.3,1766,26.0,96,0
4544,298.8,1472,47.5,125,0
5565,302.7,1556,35.0,164,0
7939,298.4,1484,41.7,119,0
716,302.4,1418,52.3,141,0
9651,299.3,1468,42.2,83,0
2048,298.6,1485,42.9,38,0
5997,300.2,1983,20.8,83,0
6600,300.1,1858,23.6,26,0
7245,298.0,1373,51.2,215,0
4178,303.0,1533,38.5,134,0
4809,302.2,1397,47.6,11,0
9481,297.0,1362,52.5,213,1
7140,296.9,1435,41.6,139,0
7190,295.6,1435,51.6,126,0
1460,299.7,1553,41.0,179,0
5989,300.7,1426,46.2,97,0
2000,298.3,1616,31.1,195,0
8175,300.3,1293,49.7,37,0
404,303.4,1531,37.9,203,0
384,297.5,1309,57.3,0,0
9447,300.2,1436,48.2,175,0
9486,302.6,1409,53.3,52,0
1633,297.5,1525,41.7,235,0
9554,303.9,1433,48.4,178,0
4784,299.0,1787,22.2,192,0
9455,299.8,1545,32.2,18,0
6970,304.0,1456,51.2,160,0
3925,298.3,1416,52.7,151,0
4158,298.3,1526,36.9,20,0
7449,301.3,1531,53.4,57,0
8415,297.4,1524,43.1,73,0
2193,299.4,1743,28.2,0,0
1015,298.7,1435,48.8,71,0
5124,299.1,1686,29.6,108,0
7418,302.6,1923,21.5,18,0
7409,300.2,1485,40.5,188,0
8989,303.4,1497,42.8,58,0
2871,297.1,1506,37.7,210,0
9,297.4,1535,34.6,51,0
1838,300.6,1648,30.5,217,1
4804,300.6,1302,62.9,87,0
255,300.4,1351,62.0,18,0
7026,299.0,1662,33.6,67,0
5713,298.9,1453,40.8,11,0
3324,303.3,1968,20.6,130,0
7714,302.0,1568,39.2,112,0
1581,297.2,1541,35.7,169,0
924,300.8,1453,44.6,38,0
2779,300.8,1536,40.9,22,0
7891,302.2,1640,32.8,77,0
6132,302.8,1456,36.1,89,0
5320,302.0,1615,29.0,235,1
7312,302.1,1477,45.4,111,0
7102,302.8,1262,70.5,234,1
6042,297.4,1426,50.4,70,0
3775,297.2,1863,26.0,110,0
4835,300.6,1337,45.8,62,0
4964,298.0,1409,49.1,85,0
539,297.3,1494,38.2,14,0
7483,298.9,1404,41.4,20,0
2745,298.1,1697,31.0,164,0
3719,296.9,1359,56.5,110,0
6819,298.6,1556,38.6,36,0
9337,303.4,1656,32.7,195,0
4468,298.0,1713,25.3,124,0
667,298.2,1407,47.1,153,0
7575,297.5,1446,41.9,32,0
8549,298.2,1511,31.0,209,1
5063,302.7,1421,48.5,0,0
1353,297.6,1482,38.3,39,0
7114,300.6,1457,36.7,193,0
9772,301.7,1380,45.8,70,0
8662,297.4,1390,52.0,131,0
2703,299.9,2008,20.4,165,0
3330,299.5,1585,35.2,50,0
8053,299.1,1532,36.6,62,0
3584,298.9,1693,28.8,56,0
9440,298.1,1364,53.8,129,0
5645,302.0,1308,57.6,197,1
3376,302.4,1374,51.2,163,1
1256,300.9,1517,41.7,210,0
6190,301.1,1464,35.3,65,0
5348,301.5,1452,44.1,157,0
4175,300.3,1406,47.5,14,0
4910,303.7,1989,22.4,166,0
1852,300.8,2041,19.2,194,0
6316,302.2,1415,48.4,185,0
9853,298.1,1446,42.8,121,0
2105,301.3,1582,35.6,202,0
133,301.9,1492,40.8,150,0
5029,298.2,1551,36.0,186,0
928,302.6,1657,29.3,37,0
823,302.7,1351,41.8,10,1
7576,300.7,1348,62.5,36,0
1531,298.8,1428,42.4,132,0
1214,299.9,1333,50.8,61,0
504,296.7,1515,42.1,55,0
6530,300.3,1560,37.7,107,0
3072,301.9,1376,54.9,126,1
9086,299.6,1554,36.3,62,0
8647,302.3,1454,43.8,112,0
6619,298.2,1622,34.9,67,0
9273,299.9,1495,35.8,175,0
3709,299.8,1785,25.4,139,0
4849,300.5,1382,54.1,27,0
4748,297.9,1800,24.8,44,0
4268,298.5,1449,46.4,83,0
9877,300.5,1425,42.4,102,0
8905,298.9,1287,61.9,216,1
4186,303.3,1643,30.7,142,0
5301,302.5,1436,36.5,43,0
2923,298.5,1713,25.8,154,0
6588,295.7,1462,44.3,37,0
1810,302.8,1564,38.5,85,0
3486,297.3,1586,32.7,131,0
7419,303.8,1500,41.7,125,0
3141,303.7,2663,11.4,71,1
9347,298.2,1780,29.3,91,0
1324,297.8,1662,30.7,48,0
4312,298.0,1621,34.9,194,0
7494,300.5,1471,45.2,223,0
8702,300.1,1584,36.7,165,0
8691,299.4,1426,45.7,213,0
9502,302.6,1420,56.4,57,0
5541,299.8,1556,37.7,124,0
6172,303.8,1523,47.0,152,0
1540,298.8,1661,29.5,162,0
9409,303.3,1623,34.6,102,0
2681,297.5,1440,35.9,13,0
9881,302.5,1509,37.6,45,0
6313,298.7,1800,24.8,78,0
1191,303.4,1793,25.8,161,0
5293,298.7,1565,39.3,94,0
1542,303.7,1366,47.3,49,0
7056,298.8,1446,45.5,49,0
2539,297.2,1604,34.9,200,0
953,304.1,1470,45.8,85,0
7241,301.2,1543,32.9,40,0
6731,299.5,1415,49.2,8,0
4846,299.0,1587,38.6,124,0
6801,300.2,1359,51.5,66,0
8010,302.3,1372,46.0,86,0
4330,303.8,1531,39.4,159,0
8924,302.5,1547,36.9,103,0
5334,299.9,1372,56.2,133,0
7330,298.2,1583,36.6,185,0
9348,298.9,1583,39.8,202,0
4729,303.2,1349,51.1,9,1
6541,297.6,1475,42.4,24,0
5305,301.3,1410,52.7,161,0
5161,303.4,1680,30.6,67,0
7860,301.4,1610,38.6,16,0
2156,302.3,1457,44.5,83,0
1062,300.1,1841,23.0,125,0
1167,298.0,1365,52.9,218,1
3636,299.8,1427,45.2,106,0
7651,301.0,1375,57.2,20,0
5588,304.1,1399,43.7,111,0
7192,299.4,1487,52.6,205,0
4491,302.3,1570,37.2,15,0
7266,298.5,1662,28.6,48,0
4980,300.3,1682,27.8,178,0
8335,300.3,1624,32.6,175,0
9951,300.7,1373,44.1,28,0
4946,298.0,1506,47.0,208,0
2782,300.2,1981,21.4,44,0
717,301.0,1479,44.3,194,0
2502,301.6,1418,44.7,46,0
4360,302.0,1841,23.6,119,0
4171,301.7,2465,13.7,149,0
8082,298.1,1537,40.8,169,0
9759,300.4,1685,32.3,167,0
395,300.4,1613,36.9,231,0
7186,300.2,1798,23.2,210,0
9821,303.2,1336,58.2,2,1
4492,301.1,1436,41.8,156,0
1365,298.4,1344,52.9,130,0
9525,300.2,1474,44.0,198,0
8787,297.5,1430,44.5,178,0
5917,296.6,1389,42.7,48,0
4968,298.1,1363,60.1,187,0
2914,298.8,1477,42.4,158,0
5644,303.8,1525,41.9,145,0
3766,297.5,1560,39.0,141,0
3440,299.3,1772,25.2,89,0
7357,303.0,1592,38.9,188,0
6806,298.5,1366,61.9,130,0
2143,300.6,1483,44.0,97,0
5104,301.8,1478,38.6,141,0
5073,301.4,1495,52.5,201,0
1571,299.7,1465,49.0,158,0
4079,300.6,1455,48.0,125,0
1122,302.2,1872,20.4,202,0
2786,297.6,1848,23.7,37,0
2967,300.6,1463,38.2,41,0
2504,296.7,1607,33.6,38,0
5988,298.7,1641,31.1,49,0
8867,297.5,1497,43.9,91,0
7164,298.6,1568,36.7,182,0
728,300.1,1760,25.4,55,0
7587,300.1,1565,34.8,32,0
7543,297.9,1529,38.1,96,0
412,300.1,1340,56.0,130,0
5745,302.3,1561,37.2,180,0
7668,298.9,2450,13.9,89,0
825,298.5,1573,33.6,143,0
3267,302.4,1452,43.1,137,0
3974,303.4,1449,43.9,94,0
8808,302.4,1544,39.1,70,0
8306,298.6,1423,44.3,29,0
417,301.6,1440,43.4,100,0
6748,301.0,1366,50.6,106,0
8967,300.0,1558,36.7,137,0
2082,300.7,1878,24.3,24,0
8945,298.3,1420,44.1,197,0
3373,296.7,1535,36.8,210,0
5726,298.0,1490,40.5,53,0
4107,300.0,1655,29.6,30,0
4380,298.6,1523,34.2,119,0
7723,302.0,1980,21.5,20,0
1066,297.4,1389,39.2,54,0
3913,302.6,1611,39.9,210,0
5536,299.9,1473,40.4,59,0
8002,300.2,1526,45.6,175,0
5387,297.9,1308,55.2,87,0
5732,299.6,1333,51.2,40,0
2738,299.5,1701,28.6,98,0
5052,302.3,1657,31.1,3,0
4000,298.6,1703,26.1,5,0
2427,297.0,1569,33.3,141,0
6833,298.4,1390,53.6,5,0
1687,299.8,1948,20.0,185,0
851,300.0,1629,31.7,62,0
6303,298.6,1375,41.0,39,0
9087,297.0,1355,51.4,76,0
5878,300.7,1659,29.8,6,0
8527,298.6,1460,43.8,138,0
2839,297.5,1747,31.0,45,0
4611,298.6,1461,45.7,49,0
9540,299.4,1513,36.1,212,0
9207,298.7,1621,34.1,130,0
2489,296.9,1345,54.5,172,0
6905,300.9,1556,38.8,127,0
7390,298.4,1345,52.7,196,0
2849,300.0,1333,49.1,131,0
6665,296.4,2071,19.4,183,0
5881,302.0,1608,33.1,97,0
4452,300.4,1815,23.5,49,0
7421,297.5,1622,37.2,103,0
6484,301.7,1510,47.8,27,0
2479,297.5,1610,33.6,115,0
6617,297.4,1369,50.6,220,1
2141,302.0,1832,22.9,178,0
5188,304.2,1464,45.9,48,0
9703,299.9,1624,34.6,105,0
2744,297.3,1438,46.2,16,0
7253,301.8,1557,33.3,190,0
3506,302.7,1405,51.4,157,0
1679,301.0,1377,49.9,48,0
4249,300.7,1563,33.8,104,0
3147,300.3,1427,56.2,8,0
8130,297.9,1561,37.7,16,0
7004,298.3,1568,35.8,140,0
580,300.3,1560,40.8,182,0
4070,297.4,1341,52.2,49,0
3343,297.0,1412,47.4,112,0
7404,303.5,1577,38.1,112,0
3672,298.7,1722,24.7,64,0
559,303.6,1309,52.9,86,1
5237,302.5,1477,41.6,16,0
7805,299.7,1645,30.8,137,0
512,298.7,1506,50.7,53,0
1081,303.6,1345,54.1,126,0
1664,302.2,1390,48.1,40,0
9204,298.9,1560,32.2,118,0
1931,297.5,1390,44.6,140,0
9665,299.6,1468,48.0,9,0
1150,297.8,1418,41.2,155,0
2838,298.3,1695,30.7,174,0
5949,299.0,1755,27.9,56,0
8308,297.2,1604,39.4,9,0
8932,302.5,1451,53.6,194,0
9787,298.1,1498,42.9,171,0
5177,297.7,1643,36.5,55,0
830,300.4,1673,28.9,171,0
8311,301.2,1413,50.1,141,0
4752,304.1,1397,49.6,34,0
9720,301.5,1466,48.1,189,0
635,297.2,1712,30.9,204,0
4465,298.9,1484,43.8,124,0
6799,299.8,2142,16.6,144,0
7987,298.3,1722,28.6,89,0
7079,300.9,1477,43.2,143,0
6966,299.0,1382,53.0,89,0
4142,300.5,1395,61.0,157,0
7027,297.4,1471,46.5,25,0
9183,297.8,1396,42.5,23,0
876,299.1,1451,42.8,21,0
4869,298.1,1397,48.2,63,0
5315,300.6,1424,50.8,182,0
5222,302.3,1441,53.9,74,0
4,302.4,1865,23.9,129,0
3051,298.5,1367,47.3,47,0
5691,299.8,1411,49.7,161,0
3124,298.2,1694,28.0,5,0
2491,301.6,1706,29.5,193,0
3854,301.3,2068,17.8,176,0
4777,298.1,1565,35.3,119,0
7509,298.7,1601,35.7,176,0
6457,302.4,1378,54.3,165,1
6293,301.3,1539,36.9,206,0
1148,297.7,1731,28.4,104,0
574,297.3,1544,41.7,6,0
3769,303.4,1434,44.6,78,0
4146,299.1,1725,26.6,172,0
853,299.2,1381,50.0,193,0
5919,300.1,1343,46.2,28,0
9358,299.5,1448,42.9,74,0
6614,302.0,1632,34.2,18,0
6002,300.9,1482,37.0,5,0
9163,302.4,1541,37.9,192,0
4495,303.7,1540,44.8,196,0
8173,298.2,1360,56.8,107,0
6655,300.7,1447,40.7,82,0
2368,300.2,1493,47.3,172,0
4780,300.5,1347,54.3,136,0
7992,299.4,1583,34.1,176,0
2950,298.4,1344,45.3,122,0
5625,300.7,1661,30.3,129,0
6971,300.2,1500,45.7,89,0
8716,297.0,1422,53.0,115,0
1841,300.2,1356,53.5,132,0
5986,298.7,1586,31.4,180,0
537,297.5,1517,36.7,233,0
2806,297.5,1505,37.2,215,0
5801,298.5,1315,48.9,127,0
5596,301.3,1506,40.8,11,0
7206,299.1,1496,35.2,60,0
7343,301.8,1597,29.8,177,0
7560,304.1,1550,30.9,9,0
8096,297.2,1669,30.7,72,0
784,298.3,1387,52.3,160,0
1409,300.9,1702,29.3,32,0
154,303.5,1504,44.8,111,0
7806,297.2,1353,46.5,185,0
3009,300.6,1505,35.9,95,0
1686,300.1,1400,46.7,77,0
4014,300.5,1452,42.9,29,0
7455,299.2,1458,47.0,183,0
3863,297.8,1804,26.0,222,0
2733,297.6,1538,40.2,0,0
1895,300.2,1649,30.5,43,0
5442,301.9,1519,39.0,90,0
569,298.6,1391,42.4,169,0
6709,300.8,1342,62.4,113,1
5854,299.2,1457,44.7,195,0
1816,302.2,1673,32.9,52,0
8319,297.3,1468,49.8,0,0
3394,296.3,1424,42.0,196,0
3327,299.9,1683,30.5,13,0
9981,302.7,1690,26.7,4,0
6102,302.4,2224,16.0,154,0
2975,302.1,1889,22.7,194,0
980,300.2,1410,51.4,189,0
190,298.5,1462,45.1,115,0
9331,299.0,1488,46.3,198,0
5088,300.1,1560,35.4,14,0
699,297.0,1846,27.3,179,0
9758,299.1,1559,33.7,30,0
606,300.4,1711,29.2,215,0
301,298.9,1452,48.9,185,0
3420,300.9,1441,43.8,210,0
9803,300.9,1533,44.0,162,0
1060,295.5,1822,24.3,164,0
3444,298.0,1387,45.5,166,0
1069,301.0,1581,37.0,127,0
2205,302.4,1448,43.4,141,0
9435,297.3,1385,55.2,156,0
7339,298.2,1361,44.2,0,0
8208,302.5,1387,52.1,116,0
7679,298.2,1616,33.7,16,0
4642,300.7,1518,40.1,142,0
7683,298.4,2153,15.3,98,1
9007,297.4,1759,24.8,81,0
7996,301.4,1334,53.3,157,0
5600,300.9,1729,30.2,53,0
9151,298.1,1463,47.3,206,0
7022,300.9,1321,48.8,150,0
4893,303.8,1594,35.2,69,0
225,302.4,1423,46.2,186,0
3354,303.5,1694,27.3,40,0
5895,301.7,1876,22.1,99,0
